"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:GL1_MM_with_CNR4_May2013.CR1","56239","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg","cnr4_T_C_Avg","short_up_Avg","short_dn_Avg","long_up_corr_Avg","long_dn_corr_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%","deg_C","W/m^2","W/m^2","W/m^2","W/m^2"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-05-27 14:05:00",0,0,0,0,0,7.773,241.6,46.31,1539.213,"NAN",865.8641,612797.7,"NAN"
"2013-05-27 14:10:00",1,0.828,328.4,20.12,1.486,7.51,249.7,45.61,1455.112,"NAN","NAN","NAN","NAN"
"2013-05-27 14:15:00",2,0.314,76.08,45.66,0.461,8.97,233.8,37.55,1286.924,"NAN","NAN","NAN","NAN"
"2013-05-27 14:20:00",3,1.069,331,25.13,1.656,9.51,257.7,38.15,1202.857,"NAN","NAN","NAN","NAN"
"2013-05-27 14:25:00",4,0.449,358.8,19.06,0.859,8.92,248.7,38.67,1455.216,"NAN","NAN","NAN","NAN"
"2013-05-27 14:30:00",5,0.376,330.3,65.03,1.352,9.76,246.1,35.77,1413.225,"NAN","NAN","NAN","NAN"
"2013-05-27 14:35:00",6,0.13,268.7,18.51,0.343,10.79,261.3,33.61,1371.198,"NAN","NAN","NAN","NAN"
"2013-05-27 14:40:00",7,0.164,314.9,19.4,0.415,11.9,266.8,31.36,1118.837,"NAN","NAN","NAN","NAN"
"2013-05-27 14:45:00",8,0.326,33.33,30.97,0.758,12.32,229.5,31.06,1253.978,"NAN","NAN","NAN","NAN"
"2013-05-27 14:50:00",9,0.97,342.9,19.38,1.111,10.31,266.8,35.66,824.4141,"NAN","NAN","NAN","NAN"
"2013-05-27 14:55:00",10,0.91,350.4,23.08,1.209,9.13,258.7,39.51,698.1953,"NAN","NAN","NAN","NAN"
"2013-05-27 15:00:00",11,0.52,19.72,26.81,1.512,9.4,255.7,38.2,360.0412,"NAN","NAN","NAN","NAN"
"2013-05-27 15:05:00",12,0.8,76.1,23.9,1.248,9.74,275.6,37.26,21.79834,"NAN","NAN","NAN","NAN"
"2013-05-27 15:10:00",13,0.764,345.5,40.99,1.405,9.9,263.5,37.42,22.02586,857.9634,491.6646,291.4476,361.9961
"2013-05-27 15:15:00",14,1.286,333.3,3.882,1.463,8.5,260.1,43.15,21.21732,859.7301,500.0075,276.0157,355.3401
"2013-05-27 15:20:00",15,0.872,345.3,17.64,1.434,8.36,253.8,42.12,20.27227,861.4305,516.5838,269.5145,346.8937
"2013-05-27 15:25:00",16,0.822,345.5,25.26,1.656,9.26,244.3,40.47,20.46246,854.5203,523.1627,269.386,343.7854
"2013-05-27 15:30:00",17,1.057,15.98,8.69,1.627,9.17,214.6,40.17,20.16707,853.9805,546.8773,269.7945,338.1195
"2013-05-27 15:35:00",18,1.038,359.2,13.63,1.539,8.84,217.5,41.63,19.52581,847.1751,543.129,268.4324,337.3907
"2013-05-27 15:40:00",19,0.519,321.3,17.57,1.225,9.71,222.7,37.15,19.88871,838.9691,536.9637,266.6506,336.9502
"2013-05-27 15:45:00",20,0.979,345.7,22.15,1.558,9.47,211.6,37.92,20.07341,828.4865,530.7911,266.8232,337.7291
"2013-05-27 15:50:00",21,0.97,344.3,9.56,1.48,9.62,200.6,39.14,19.89811,822.4718,528.364,267.0828,337.3024
"2013-05-27 15:55:00",22,1.017,1.863,5.917,1.346,9.08,188.6,41.49,19.18832,819.9333,526.7958,267.1257,336.4645
"2013-05-27 16:00:00",23,1.081,352.8,6.793,1.46,8.97,193,40.75,18.54676,818.0092,525.8405,266.6286,335.6918
"2013-05-27 16:05:00",24,1.62,355.7,5.94,1.813,8.46,184,42.78,17.58429,821.5131,527.3987,267.6581,334.8522
"2013-05-27 16:10:00",25,1.822,356.8,2.833,2.022,8.21,192.3,42.09,16.3548,829.8721,533.2128,269.013,333.5556
"2013-05-27 16:15:00",26,1.553,10.43,10.92,1.947,8.37,206.9,42.13,15.80592,840.7399,537.7975,269.9226,332.7388
"2013-05-27 16:20:00",27,0.992,358.5,9.94,1.287,9.15,206.7,39.26,16.39901,835.5656,532.8428,269.7664,332.9857
"2013-05-27 16:25:00",28,1.402,354.5,5.568,1.715,9.02,193.1,40.34,16.58645,818.8043,523.2106,270.1207,333.2438
"2013-05-27 16:30:00",29,1.308,357,4.253,1.806,8.93,184.2,40.54,16.529,807.0571,515.6295,269.046,333.1949
"2013-05-27 16:35:00",30,1.81,350.9,3.325,1.862,8.48,176,41.7,15.93944,795.8558,508.0732,268.3413,333.0403
"2013-05-27 16:40:00",31,1.249,344,7.349,1.594,8.45,185.6,42.98,15.74105,785.6408,502.211,266.735,332.5305
"2013-05-27 16:45:00",32,1.616,7.49,5.408,1.846,8.53,183,42.52,15.70837,769.4484,493.4748,267.267,332.6204
"2013-05-27 16:50:00",33,2.161,6.612,7.676,2.414,7.904,176.8,45.34,14.94978,755.2344,485.257,265.5172,332.0803
"2013-05-27 16:55:00",34,2.316,356.1,3.864,2.424,7.635,163.8,43.85,13.88802,748.1056,482.0483,263.8335,330.8664
"2013-05-27 17:00:00",35,2.148,353.3,4.089,2.283,7.857,159.5,43.51,13.2997,746.2715,481.572,263.2987,329.9545
"2013-05-27 17:05:00",36,1.933,351.8,4.162,2.035,7.943,157.1,43.85,13.13632,736.6776,475.8267,262.6207,329.7375
"2013-05-27 17:10:00",37,1.876,352,3.668,2.221,7.913,154,43.44,13.07303,728.851,471.1388,262.4392,329.6695
"2013-05-27 17:15:00",38,2.091,348.3,6.715,2.525,8.13,151.3,42.41,13.22294,714.066,461.6104,261.2111,329.8103
"2013-05-27 17:20:00",39,2.381,347.1,20.69,2.581,7.833,142.9,43.39,12.80002,699.267,451.6738,260.3096,329.4914
"2013-05-27 17:25:00",40,2.355,357.8,2.861,2.479,7.846,143.4,42.75,12.41375,686.4824,444.6157,259.5701,329.0276
"2013-05-27 17:30:00",41,1.878,350.5,2.116,2.238,8.1,131.5,41.12,12.39747,676.1982,438.4916,258.5275,328.9016
"2013-05-27 17:35:00",42,1.702,333.2,9.08,1.96,8,150.7,46.08,12.85261,661.7357,428.3578,257.6782,328.9156
"2013-05-27 17:40:00",43,2.246,313.4,4.206,2.636,6.746,194.3,49.31,12.98392,646.697,417.1274,257.5401,329.2645
"2013-05-27 17:45:00",44,2.877,312.3,4.982,3.492,6.137,212.2,53.96,12.82664,638.0436,411.276,257.4583,329.2017
"2013-05-27 17:50:00",45,3.185,301.3,3.339,3.515,5.574,203.4,54.17,12.12719,627.7401,404.0507,257.0547,328.477
"2013-05-27 17:55:00",46,2.821,307.1,4.102,3.237,5.663,196.1,54.65,11.8054,620.5018,399.5672,256.6717,327.9041
"2013-05-27 18:00:00",47,2.7,309,4.229,2.943,5.494,180.7,55.65,11.58879,607.3058,391.6637,256.0916,327.6565
"2013-05-27 18:05:00",48,2.057,327.2,11.82,2.473,5.948,134.6,53.66,11.59168,597.8764,386.0461,256.1066,327.7101
"2013-05-27 18:10:00",49,1.86,351.1,10.65,2.065,6.379,110.4,50.78,11.45611,588.7177,381.2558,256.8659,327.7344
"2013-05-27 18:15:00",50,2.032,356.8,4.154,2.247,7.186,103.2,44.41,11.31003,579.8409,376.8867,256.9734,327.2404
"2013-05-27 18:20:00",51,1.979,352.2,3.972,2.205,7.47,95,43.42,11.18478,568.6793,369.632,256.473,327.241
"2013-05-27 18:25:00",52,1.388,339.8,7.329,1.624,7.839,102.2,42.8,11.56418,555.3242,360.7406,255.7513,327.2528
"2013-05-27 18:30:00",53,2.467,347.4,7.676,2.917,7.181,92.6,47.87,11.39751,543.1091,352.1691,256.7844,327.7336
"2013-05-27 18:35:00",54,2.372,338.9,5.914,2.839,6.374,95.7,50.29,10.55215,534.2882,346.0719,255.8377,326.8469
"2013-05-27 18:40:00",55,2.506,345.6,2.953,2.679,6.396,88.9,49.31,10.08819,524.6129,340.1073,255.8613,326.1484
"2013-05-27 18:45:00",56,2.215,348.3,5.085,2.626,6.884,77.94,45.9,10.00314,516.0651,334.9046,256.0574,325.9801
"2013-05-27 18:50:00",57,1.754,347.2,5.306,1.986,7.51,74.49,42.23,10.36945,502.845,326.4557,256.0811,325.9394
"2013-05-27 18:55:00",58,1.488,350.3,7.697,1.95,7.983,72.87,39.64,10.921,487.8636,316.6993,256.4784,326.5589
"2013-05-27 19:00:00",59,1.884,336.2,4.243,2.182,7.764,76.99,41.42,11.06529,475.4764,307.7264,256.8715,326.9232
"2013-05-27 19:05:00",60,2.398,340.9,4.935,2.581,6.846,70.93,47.47,10.62345,462.0959,298.2306,256.8009,326.7917
"2013-05-27 19:10:00",61,2.225,343.8,4.509,2.489,6.222,62.87,51.38,9.872385,450.7236,290.9344,255.9002,325.9639
"2013-05-27 19:15:00",62,2.098,332.7,7.079,2.443,5.619,65.96,55.07,9.473111,437.2527,281.678,254.9626,325.2276
"2013-05-27 19:20:00",63,2.361,327.9,10.06,2.8,5.648,73.02,54.77,9.228125,426.3766,274.3165,254.7818,324.9401
"2013-05-27 19:25:00",64,2.885,319.7,7.507,3.159,5.564,78.29,52.89,9.101486,417.3734,268.2399,254.9692,324.7572
"2013-05-27 19:30:00",65,3.134,320.8,7.513,3.557,5.55,75.25,52.57,8.913831,405.0759,259.7675,255.0057,324.7665
"2013-05-27 19:35:00",66,3.073,315.6,10.97,3.355,5.665,75,51.31,8.765604,392.7557,251.4912,254.887,324.3215
"2013-05-27 19:40:00",67,3.059,310.5,3.786,3.499,5.631,75.34,52.47,8.711481,380.7536,243.1292,255.2467,324.2781
"2013-05-27 19:45:00",68,2.78,316.9,8.15,3.296,5.969,62.53,48.41,8.696332,371.3021,236.6407,256.2011,324.3167
"2013-05-27 19:50:00",69,2.125,345.8,7.332,2.692,6.205,35.81,50.18,8.656812,359.5261,228.954,256.5557,324.1932
"2013-05-27 19:55:00",70,2.635,328.8,11,3.077,5.797,44.29,51.59,8.284076,345.3212,219.2688,254.8628,323.7327
"2013-05-27 20:00:00",71,2.264,326.3,16.05,2.806,5.9,35.08,49.92,8.194803,334.1671,211.7862,255.2405,323.5116
"2013-05-27 20:05:00",72,1.498,316,15.46,1.875,6.581,26.92,43.65,8.381378,322.9397,204.8446,255.9429,323.6822
"2013-05-27 20:10:00",73,1.924,5.985,4.749,2.512,7.446,23.85,42.83,8.78772,309.5404,192.3885,259.1131,323.9654
"2013-05-27 20:15:00",74,2.186,355.6,10.51,2.447,6.697,-16.3,43.03,8.123114,116.1129,73.80212,267.1038,323.6904
"2013-05-27 20:20:00",75,2.113,349,15.89,2.59,6.45,5.124,45.16,7.466956,154.1664,97.59187,279.9213,323.246
"2013-05-27 20:25:00",76,1.791,359.4,7.713,2.179,6.515,4.952,43.7,7.168933,156.4955,100.601,284.8599,323.1822
"2013-05-27 20:30:00",77,1.483,356.1,20.08,1.875,6.914,9.71,42.09,7.184583,147.9485,95.15916,288.7474,323.1433
"2013-05-27 20:35:00",78,1.45,70.31,13.37,2.051,6.893,32.22,42.21,7.277804,186.5731,116.7964,300.4894,323.7244
"2013-05-27 20:40:00",79,1.038,26.73,33.82,2.303,7.023,35.65,43.94,7.544128,188.4515,118.6078,309.248,324.0146
"2013-05-27 20:45:00",80,1.341,18.26,8.31,1.738,6.951,30.38,42.61,7.663714,155.9995,98.04489,310.7996,324.0728
"2013-05-27 20:50:00",81,1.379,352.7,18.41,2.293,7.089,19.62,42.23,7.679685,133.6145,83.77832,306.7473,324.1131
"2013-05-27 20:55:00",82,0.991,325.2,23.46,1.744,7.085,6.474,40.26,7.501895,112.2192,70.62082,295.0497,323.6831
"2013-05-27 21:00:00",83,1.106,311.3,41.26,1.862,7.146,2.943,40.47,7.491187,115.8568,72.43127,291.3008,323.9377
"2013-05-27 21:05:00",84,1.658,2.695,58.29,2.917,7.45,2.428,41.11,7.489779,115.452,72.75908,291.2929,323.9303
"2013-05-27 21:10:00",85,1.763,317.6,55.77,4.08,7.647,-17.58,39.73,7.489212,91.49979,58.44299,278.778,323.7727
"2013-05-27 21:15:00",86,2.624,53.42,25.14,3.43,7.517,-21.02,41.27,7.318118,85.54004,54.97842,276.2528,323.6113
"2013-05-27 21:20:00",87,1.899,17.13,21,2.45,7.192,-9.83,44.37,7.066123,90.57461,58.44326,284.1292,323.0475
"2013-05-27 21:25:00",88,2.682,0.705,6.619,3.273,6.332,6.891,48.7,6.579089,101.637,63.54247,296.0839,322.7485
"2013-05-27 21:30:00",89,3.031,4.506,5.756,3.391,5.22,7.578,56.27,5.867453,93.94086,58.11791,298.1643,322.2809
"2013-05-27 21:35:00",90,2.928,313.4,22.21,4.103,5.771,0.785,50.89,5.759223,77.10283,48.18353,298.7007,322.0937
"2013-05-27 21:40:00",91,1.859,324.6,54.17,3.456,6.928,-0.441,44.36,6.039563,70.76154,45.13449,301.034,322.5474
"2013-05-27 21:45:00",92,1.758,329.6,29.84,2.577,6.366,9.34,49.62,6.029608,72.75026,44.89587,306.3862,322.4201
"2013-05-27 21:50:00",93,1.477,315.4,16.5,1.78,6.303,9.07,48.45,6.051822,68.16758,41.86704,306.4158,322.5294
"2013-05-27 21:55:00",94,1.779,0.778,19.37,2.44,6.4,4.39,48.12,6.013354,58.9783,36.28804,303.8023,322.3394
"2013-05-27 22:00:00",95,2.826,351.5,23.89,3.508,6.722,3.655,47.26,6.129062,51.8438,31.97313,306.9553,322.3694
