"TOA5","5210","CR1000","5210","CR1000.Std.10","CRD:GL2_MM_May2011.CR1","56236","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg","SWin_Wm2_Avg","SWout_Wm2_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%","W/m²","W/m²"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg"
"2011-05-11 14:10:00",0,2.125,317.7,0,4.25,-7.253,21.61,94.5,757.5,602.8
"2011-05-11 14:15:00",1,3.811,319.7,5.924,4.929,-7.134,45.69,93.5,803,646
"2011-05-11 14:20:00",2,4.211,321.7,8.59,5.096,-7.067,109.9,92.7,971,755.5
"2011-05-11 14:25:00",3,3.816,307.6,8.91,4.929,-7.48,108,91,895,715.3
"2011-05-11 14:30:00",4,3.953,314.8,9.34,4.956,-7.77,81.9,91.6,766.4,627.6
"2011-05-11 14:35:00",5,3.924,315.1,7.045,4.701,-7.996,54.11,91.5,658.4,563.1
"2011-05-11 14:40:00",6,4.067,314.3,6.864,4.635,-7.871,51.45,93.5,686.3,552.4
"2011-05-11 14:45:00",7,4.715,317.7,6.977,6.037,-7.382,52.54,93.7,851,691.5
"2011-05-11 14:50:00",8,4.077,317.7,3.531,4.652,-7.626,17.6,91,853,724.7
"2011-05-11 14:55:00",9,3.975,308.8,4.654,4.678,-8.06,-6.934,91,835,706.6
"2011-05-11 15:00:00",10,3.606,311.6,6.345,4.165,-7.804,-3.003,93.5,770.9,645.7
"2011-05-11 15:05:00",11,3.275,310.8,4.343,4.567,-7.653,-16.99,91.5,620,531.4
"2011-05-11 15:10:00",12,3.363,305.5,7.022,3.802,-8.17,-24.51,90.9,582,498.4
"2011-05-11 15:15:00",13,3.32,307.8,8.31,4.413,-8.36,-18.24,91.8,662.9,566.4
"2011-05-11 15:20:00",14,3.409,306.7,10.44,4.554,-8.5,-23.27,91.6,540.3,465.5
"2011-05-11 15:25:00",15,4.175,309.7,5.554,4.648,-8.82,-20.46,91.3,492.4,423.1
"2011-05-11 15:30:00",16,3.852,308.3,5.182,4.586,-8.96,-23.39,92,555.9,475.8
"2011-05-11 15:35:00",17,4.048,304.3,7.303,4.544,-8.91,-13.58,92.6,776.3,659.3
"2011-05-11 15:40:00",18,4.496,301.2,4.303,5.449,-8.75,-40.58,92.2,738.9,632.4
"2011-05-11 15:45:00",19,3.782,302.4,8.54,4.658,-8.74,-30.76,92.3,676.5,580.9
"2011-05-11 15:50:00",20,3.793,310.7,4.302,4.361,-8.75,-16.55,92.2,652.8,558.3
"2011-05-11 15:55:00",21,3.898,300.1,6.218,4.831,-8.76,-30.08,91.8,624.2,535.3
"2011-05-11 16:00:00",22,3.727,307.2,8.75,4.266,-8.77,-21.34,92.5,653.6,560.6
"2011-05-11 16:05:00",23,3.922,312.8,5.412,4.479,-8.6,-12.92,92.7,687.1,591.5
"2011-05-11 16:10:00",24,4.018,312.2,6.943,4.652,-8.48,-8.18,92.2,633.8,545.5
"2011-05-11 16:15:00",25,3.551,311.2,3.97,4.211,-8.51,-12.87,92.2,651.8,562.2
"2011-05-11 16:20:00",26,3.236,306.9,6.404,3.567,-8.33,-30.59,92.4,674.3,583
"2011-05-11 16:25:00",27,3.843,315.9,5.578,4.501,-8.3,-12.48,91.5,648.2,563.8
"2011-05-11 16:30:00",28,4.239,310.5,4.381,5.22,-8.54,-23.88,91,595.7,520
"2011-05-11 16:35:00",29,3.88,312.4,5.732,4.55,-8.63,-15.11,91.6,625.6,547.2
"2011-05-11 16:40:00",30,4.364,317.6,5.676,5.21,-8.61,-11.08,91.5,598.5,524.8
"2011-05-11 16:45:00",31,4.364,313.9,4.961,5.302,-8.71,-16.48,91.5,598,520.1
"2011-05-11 16:50:00",32,3.858,309.4,8.3,5.207,-8.64,-21.93,91.8,651,565.9
"2011-05-11 16:55:00",33,4.12,296.1,10.29,4.926,-8.76,-40.26,91,635.7,551.5
"2011-05-11 17:00:00",34,3.554,297.7,8.9,3.887,-8.9,-37.6,91.5,575.2,499.5
"2011-05-11 17:05:00",35,4.007,309.8,8.15,4.841,-8.83,-21.36,91.9,566.6,492.2
"2011-05-11 17:10:00",36,4.218,318.3,5.823,5.031,-8.8,-5.445,91.8,586.2,511.9
"2011-05-11 17:15:00",37,3.89,320.1,6.298,4.773,-8.74,-7.105,91.7,574.8,502
"2011-05-11 17:20:00",38,4.101,318.7,6.128,4.554,-8.7,-14.21,91.7,592.3,515.3
"2011-05-11 17:25:00",39,4.092,315.9,4.25,5.178,-8.83,-8.47,91,573.5,498.8
"2011-05-11 17:30:00",40,4.231,313.2,4.492,5.292,-8.9,-16.51,91.3,519.3,453.7
"2011-05-11 17:35:00",41,4.017,317.2,8.44,4.867,-8.89,-13.53,91.8,570.1,497.4
"2011-05-11 17:40:00",42,4.334,314.1,3.499,5.511,-8.94,-16.56,90.9,578.1,503.6
"2011-05-11 17:45:00",43,4.155,309.5,5.874,4.482,-9.01,-24.79,91.1,513.9,447.6
"2011-05-11 17:50:00",44,3.57,309.7,9.03,4.39,-9.04,-17.83,91.4,526.6,458.4
"2011-05-11 17:55:00",45,3.749,309.2,8.13,4.858,-9.04,-23.37,91.1,506.8,439.9
"2011-05-11 18:00:00",46,3.816,304.4,7.492,4.446,-9.11,-27.72,91.1,503.6,436.4
"2011-05-11 18:05:00",47,3.286,310.9,5.345,3.976,-9.03,-18.93,91.4,471.7,409.3
"2011-05-11 18:10:00",48,3.192,306.6,7.537,3.659,-9.02,-21.83,90.8,473.6,411.2
"2011-05-11 18:15:00",49,3.864,303.5,10.81,4.338,-9.25,-27.5,90.5,435.2,379
"2011-05-11 18:20:00",50,3.302,308.8,3.347,3.662,-9.29,-19.1,91.4,438.8,380.9
